"Length 
(ft)",Year,Make_Antares,Country_France,Make_Fountaine Pajot,Country_Martinique,Region_Caribbean,Make_Outremer,Make_Leopard,Make_Lagoon,Region_Europe,Country_Croatia,GDP,Country_Texas,Region_USA,Country_Greece,Make_Bali,Country_Mexico,Country_Spain,Make_Nautitech,Listing Price (USD)
39.0,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,309506.0
42.0,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,352619.0
42.0,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,352214.0
42.0,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,320000.0
42.0,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,320000.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,557773.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,557773.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,522319.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,521397.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510689.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510302.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,498530.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,497146.0
38.4,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,303982.0
39.0,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,310083.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,546539.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,545648.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,522848.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510302.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510103.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,509271.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,485879.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,485500.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,483383.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,482595.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,479927.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,478957.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,474211.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,465165.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,464407.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,455973.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,455973.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,455627.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,448677.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,430455.0
52.0,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,1093227.0
52.0,2015,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,1032492.0
38.4,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,312493.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,364125.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,358056.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,327968.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,327712.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,516769.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510689.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,509271.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,498152.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,497146.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,472895.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,472895.0
38.4,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,358335.0
38.4,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,357702.0
39.0,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,455156.0
39.0,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,388703.0
39.0,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,388400.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,534050.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510689.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,510172.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,509775.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,480291.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,479805.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,479431.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,479431.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,472895.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,458344.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,423599.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,413415.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,398420.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,398110.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,394776.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,394469.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,394079.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,389097.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,381953.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,540119.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,509775.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,480291.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,479431.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,449087.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,601275.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,601193.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,600212.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,600212.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,516176.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,515334.0
48.0,2018,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,788937.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,486371.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,485879.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,485020.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,478957.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,461585.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,460769.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,443364.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,443019.0
48.0,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,849625.0
48.0,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,789584.0
48.0,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,788937.0
48.0,2019,0,0,0,0,0,0,0,1,1,0,20192.0,0,0,1,0,0,0,0,788937.0
51.0,2008,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,606875.0
51.0,2009,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,546187.0
52.0,2013,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,851149.0
52.0,2013,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,789136.0
52.0,2014,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,1033538.0
52.0,2015,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,1094334.0
52.0,2015,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,1033538.0
52.0,2015,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,1033538.0
52.0,2015,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,0,1033538.0
42.5,2012,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,273094.0
42.5,2013,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,302766.0
42.5,2013,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,290606.0
42.5,2014,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,314925.0
42.5,2015,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,338636.0
48.0,2015,0,0,0,0,0,0,1,0,1,0,20192.0,0,0,1,0,0,0,0,508561.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,217401.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,217047.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,206551.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,206337.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,192796.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,191772.0
47.0,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,498026.0
47.0,2006,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,497637.0
47.0,2007,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,394469.0
44.0,2008,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,312493.0
47.0,2008,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,339850.0
47.0,2008,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,318002.0
47.0,2008,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,309506.0
39.5,2015,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,418744.0
39.5,2016,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,376262.0
45.0,2017,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,662010.0
45.0,2017,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,661494.0
45.0,2017,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,607348.0
45.0,2017,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,606875.0
45.0,2017,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,594737.0
45.0,2018,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,656646.0
45.0,2018,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,535045.0
45.0,2019,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,753112.0
45.0,2019,0,0,0,0,0,0,0,0,1,0,20192.0,0,0,1,0,0,0,1,752525.0
40.0,2016,0,0,0,0,1,0,0,0,0,0,9010.0,0,0,0,1,0,0,0,314361.0
42.0,2005,0,0,0,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,330000.0
38.7,2011,0,0,0,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,210000.0
39.0,2014,0,0,1,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,345000.0
43.6,2015,0,0,1,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,559900.0
44.0,2005,0,0,0,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,230000.0
40.5,2005,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,225000.0
38.0,2014,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,303138.0
45.8,2015,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,499000.0
42.5,2016,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,464500.0
52.0,2016,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,627812.0
38.0,2018,0,0,0,0,1,0,0,1,0,0,9010.0,0,0,0,0,0,0,0,330000.0
46.0,2010,0,0,0,0,1,0,1,0,0,0,9010.0,0,0,0,0,0,0,0,335000.0
39.0,2016,0,0,0,0,1,0,1,0,0,0,9010.0,0,0,0,0,0,0,0,365000.0
49.0,2011,0,0,0,0,1,1,0,0,0,0,9010.0,0,0,0,0,0,0,0,601884.0
56.0,2014,0,0,0,0,1,0,0,0,0,0,9010.0,0,0,0,0,0,0,0,899000.0
39.0,2009,0,0,1,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,0,205124.0
49.0,2014,0,0,1,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,0,571486.0
49.0,2016,0,0,1,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,0,667544.0
38.0,2005,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,200071.0
44.6,2008,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,400537.0
44.6,2008,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,363194.0
44.6,2008,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,362911.0
44.6,2010,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,380000.0
39.0,2013,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,278887.0
39.0,2014,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,269000.0
45.8,2014,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,399324.0
38.4,2015,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,265811.0
45.8,2015,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,437308.0
45.8,2015,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,436950.0
52.0,2015,0,0,0,0,1,0,0,1,0,0,15292.0,0,0,0,0,0,0,0,776032.0
44.0,2010,0,0,0,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,1,269724.0
44.0,2011,0,0,0,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,1,255086.0
44.0,2011,0,0,0,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,1,254887.0
39.5,2014,0,0,0,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,1,291300.0
56.0,2017,0,0,0,0,1,0,0,0,0,0,15292.0,0,0,0,0,0,0,0,1094334.0
47.0,2006,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,0,516769.0
43.0,2008,0,0,1,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,0,339000.0
39.0,2012,0,0,1,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,0,315000.0
41.0,2008,0,0,0,0,1,0,0,1,0,0,5025.0,0,0,0,0,0,0,0,380000.0
45.0,2017,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,1,589343.0
45.0,2017,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,1,589151.0
45.0,2017,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,1,588669.0
45.0,2017,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,1,588087.0
43.0,2006,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,0,345100.0
43.0,2006,0,0,0,0,1,0,0,0,0,0,5025.0,0,0,0,0,0,0,0,344705.0
47.0,2006,0,0,0,0,1,0,1,0,0,0,2771.0,0,0,0,0,0,0,0,257061.0
44.6,2017,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,601884.0
44.6,2017,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,601275.0
40.0,2018,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,316163.0
41.0,2018,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,497958.0
41.0,2018,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,497146.0
43.0,2018,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,547167.0
43.0,2018,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,546613.0
41.0,2019,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,510103.0
41.0,2019,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,1,0,0,0,509271.0
55.5,2019,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,811143.0
39.0,2006,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,188482.0
46.0,2006,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,242939.0
46.0,2006,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,242510.0
47.0,2008,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,418744.0
39.0,2011,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,346563.0
43.6,2013,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,534050.0
39.0,2014,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,267522.0
43.6,2015,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,510689.0
43.6,2015,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,509775.0
49.0,2015,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,1055962.0
49.0,2018,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,910312.0
49.0,2018,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,910312.0
45.7,2019,0,0,1,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,760007.0
41.0,2006,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,358698.0
44.6,2006,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,309826.0
44.6,2006,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,309506.0
44.6,2006,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303751.0
44.6,2006,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303437.0
51.0,2007,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,497146.0
38.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,236926.0
38.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,236447.0
42.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303982.0
42.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,297902.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,388400.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,388400.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,667562.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,412997.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,412675.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,411782.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,411461.0
42.0,2010,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,327968.0
42.0,2010,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,327712.0
42.0,2011,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,297902.0
45.8,2011,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,389097.0
38.4,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,310061.0
41.0,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,369828.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,486371.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,474211.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,473362.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,449438.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,449087.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,448644.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,376937.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,376937.0
45.8,2012,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,376556.0
38.4,2013,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,297369.0
39.0,2013,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,388400.0
39.0,2013,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,388400.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,461702.0
44.6,2014,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,424812.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,424393.0
38.0,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,242510.0
39.0,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303674.0
39.0,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303674.0
39.0,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303437.0
39.0,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,303437.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,486404.0
45.8,2015,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,486371.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,315821.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,315575.0
42.5,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,515844.0
42.5,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,515844.0
42.5,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,473362.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,546187.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,521912.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,510689.0
45.8,2016,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,474211.0
38.4,2017,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,297369.0
45.8,2017,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,509775.0
39.0,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,364359.0
39.0,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,363765.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,535008.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,522319.0
45.8,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,521397.0
48.0,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,874616.0
48.0,2018,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,873900.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,594737.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,486371.0
